id,first_active_month,reward_program,cardholder_fico_score,cardholder_fico_range,cardholder_age
C_ID_2d95aec652,2017-04,cash_back,722,excellent,100
C_ID_2d96b630ca,2017-11,cash_back,634,fair,22
C_ID_2d9a477690,2016-11,cash_back,718,good,40
C_ID_2d9bf8e176,2017-09,dining_entertainment,650,fair,59
C_ID_2d9c26903d,2016-12,cash_back,536,bad,26
C_ID_2da014d647,2016-10,travel,342,bad,60
C_ID_2da25d9d3b,2016-12,cash_back,646,fair,60
C_ID_2da2b0493a,2017-09,travel,362,bad,79
C_ID_2da43e65d1,2017-11,dining_entertainment,595,bad,25
C_ID_2da5e42d2a,2017-05,dining_entertainment,733,excellent,50
C_ID_2da6ae79b9,2017-11,cash_back,557,bad,63
C_ID_2da7b830bc,2017-07,dining_entertainment,591,bad,66
C_ID_2da7c8a4a3,2017-02,dining_entertainment,703,good,58
C_ID_2daa122353,2017-12,dining_entertainment,373,bad,32
C_ID_2daa461a03,2016-02,cash_back,580,bad,60
C_ID_2dac6421f9,2016-12,cash_back,441,bad,72
C_ID_2dad3ad895,2015-07,cash_back,383,bad,35
C_ID_2dada79178,2017-06,cash_back,662,fair,21
C_ID_2dadea8417,2014-03,travel,429,bad,75
C_ID_2dae655e3f,2017-01,travel,728,excellent,43
C_ID_2db023c7c5,2016-03,dining_entertainment,697,good,72
C_ID_2db2ab186d,2017-07,dining_entertainment,538,bad,43
C_ID_2db6a142d9,2016-11,cash_back,724,excellent,22
C_ID_2db9f827e1,2016-04,dining_entertainment,601,bad,81
C_ID_2dba7877f1,2017-09,dining_entertainment,323,bad,34
C_ID_2dbb99d4bc,2014-11,dining_entertainment,631,fair,19
C_ID_2dbc343280,2017-04,cash_back,738,excellent,52
C_ID_2dbdcd3fd4,2017-07,cash_back,649,fair,97
C_ID_2dc315d33c,2016-11,cash_back,840,excellent,40
C_ID_2dc5f350e9,2016-12,cash_back,654,fair,96
C_ID_2dc660b5a0,2016-07,cash_back,682,fair,99
C_ID_2dc822af25,2017-03,cash_back,661,fair,40
C_ID_2dc8d40d33,2017-04,cash_back,631,fair,18
C_ID_2dcaf117c8,2017-11,cash_back,656,fair,72
C_ID_2dd15f3179,2017-04,cash_back,605,bad,28
C_ID_2dd492eaf3,2017-02,cash_back,757,excellent,34
C_ID_2dd58e97aa,2016-12,dining_entertainment,530,bad,86
C_ID_2dd77d2448,2017-10,dining_entertainment,511,bad,31
C_ID_2dd82dd40b,2017-04,cash_back,760,excellent,25
C_ID_2dd9b685c7,2016-03,travel,412,bad,58
C_ID_2dda092653,2016-10,travel,336,bad,41
C_ID_2ddbaf53d1,2017-04,cash_back,457,bad,19
C_ID_2ddefa1908,2016-12,cash_back,318,bad,77
C_ID_2ddff28977,2017-01,dining_entertainment,368,bad,83
C_ID_2de233a83f,2017-05,dining_entertainment,697,good,68
C_ID_2de29b631e,2015-06,cash_back,704,good,50
C_ID_2de2e00606,2017-11,cash_back,709,good,43
C_ID_2de4436cb6,2017-07,dining_entertainment,653,fair,96
C_ID_2de4e0ea8a,2017-10,travel,786,excellent,66
C_ID_2ded5fd8cc,2017-11,cash_back,808,excellent,66
C_ID_2defd5105a,2017-09,cash_back,728,excellent,18
C_ID_2df320e8b0,2017-12,travel,499,bad,29
C_ID_2df52db49e,2017-04,cash_back,630,fair,23
C_ID_2df5b7c407,2017-02,dining_entertainment,597,bad,44
C_ID_2df6f61cff,2017-11,dining_entertainment,706,good,28
C_ID_2df81bb480,2017-12,travel,784,excellent,66
C_ID_2df833e577,2017-08,cash_back,607,bad,58
C_ID_2df9d09bef,2015-10,travel,632,fair,59
C_ID_2e03081459,2017-02,cash_back,648,fair,73
C_ID_2e037fdbea,2017-08,cash_back,438,bad,36
C_ID_2e04ada5e2,2016-06,dining_entertainment,614,bad,69
C_ID_2e0e777525,2017-10,cash_back,775,excellent,33
C_ID_2e0fd7e2c9,2017-04,cash_back,821,excellent,35
C_ID_2e14590cfb,2017-10,travel,698,good,24
C_ID_2e153a3e16,2017-11,dining_entertainment,805,excellent,38
C_ID_2e15c412f1,2017-04,dining_entertainment,479,bad,40
C_ID_2e162f6bb4,2017-10,cash_back,481,bad,49
C_ID_2e16d5537d,2017-01,cash_back,730,excellent,22
C_ID_2e19c74384,2017-12,travel,801,excellent,43
C_ID_2e19e5c012,2016-07,cash_back,734,excellent,53
C_ID_2e1ba33928,2016-12,cash_back,313,bad,56
C_ID_2e1bbe3ed8,2017-08,dining_entertainment,750,excellent,93
C_ID_2e1f154aaf,2016-12,dining_entertainment,324,bad,68
C_ID_2e247477d7,2017-09,travel,832,excellent,53
C_ID_2e2616d28a,2017-10,travel,515,bad,86
C_ID_2e26f60665,2017-02,cash_back,695,good,35
C_ID_2e27386300,2017-08,cash_back,383,bad,58
C_ID_2e27ae5780,2017-04,cash_back,641,fair,25
C_ID_2e28c80320,2017-01,cash_back,692,good,47
C_ID_2e2a860dfd,2014-06,dining_entertainment,447,bad,20
C_ID_2e2be0d570,2017-08,travel,502,bad,58
C_ID_2e2dd35ed2,2017-09,dining_entertainment,635,fair,57
C_ID_2e2f56db7b,2016-10,cash_back,810,excellent,27
C_ID_2e31ae9839,2017-01,cash_back,383,bad,23
C_ID_2e352b8543,2017-03,travel,716,good,31
C_ID_2e3695d4cc,2016-02,cash_back,572,bad,63
C_ID_2e3818a7c3,2017-05,cash_back,486,bad,20
C_ID_2e38d1d71d,2017-09,cash_back,459,bad,50
C_ID_2e3903e383,2017-05,dining_entertainment,397,bad,62
C_ID_2e3adc95a9,2017-08,cash_back,319,bad,20
C_ID_2e3d2bfe59,2016-11,cash_back,555,bad,76
C_ID_2e3f00a314,2015-08,cash_back,775,excellent,64
C_ID_2e3f87c231,2016-04,cash_back,740,excellent,47
C_ID_2e4319de93,2017-06,cash_back,529,bad,47
C_ID_2e43870d01,2017-09,travel,769,excellent,24
C_ID_2e43b35aff,2016-06,cash_back,511,bad,50
C_ID_2e43b9bcc2,2016-03,cash_back,814,excellent,35
C_ID_2e43f1ce91,2016-11,cash_back,419,bad,38
C_ID_2e43f65cc9,2017-02,cash_back,713,good,57
C_ID_2e4483b72b,2017-08,cash_back,803,excellent,86
C_ID_2e44875547,2016-12,cash_back,318,bad,28
C_ID_2e44b08df6,2017-10,cash_back,453,bad,36
C_ID_2e45929964,2017-12,dining_entertainment,793,excellent,68
C_ID_2e47452170,2016-07,cash_back,335,bad,27
C_ID_2e4e60dc9c,2017-09,cash_back,354,bad,24
C_ID_2e4fbb2177,2017-07,cash_back,719,good,52
C_ID_2e51b2ddf3,2017-05,cash_back,383,bad,31
C_ID_2e51d39bbe,2016-11,cash_back,504,bad,27
C_ID_2e581f25a1,2017-06,travel,843,excellent,38
C_ID_2e58603593,2015-12,cash_back,714,good,77
C_ID_2e58811c05,2017-05,cash_back,656,fair,98
C_ID_2e592d5288,2017-12,cash_back,354,bad,19
C_ID_2e5b509256,2016-02,travel,705,good,20
C_ID_2e5bb454e9,2017-11,travel,586,bad,42
C_ID_2e5db6b16d,2017-08,travel,395,bad,33
C_ID_2e5e3615d5,2017-12,cash_back,628,bad,66
C_ID_2e60c10149,2017-09,cash_back,849,excellent,52
C_ID_2e615c500c,2016-12,travel,688,fair,19
C_ID_2e615d7880,2017-09,cash_back,325,bad,31
C_ID_2e61a15661,2017-12,travel,401,bad,20
C_ID_2e6395712c,2017-03,travel,822,excellent,19
C_ID_2e664b32f8,2017-08,cash_back,619,bad,33
C_ID_2e66d0c3cf,2016-04,travel,429,bad,50
C_ID_2e67d48f24,2017-08,cash_back,831,excellent,36
C_ID_2e6e0684ec,2016-03,travel,318,bad,53
C_ID_2e71a51040,2017-12,travel,372,bad,59
C_ID_2e71dcd028,2017-01,cash_back,689,fair,65
C_ID_2e75a2358b,2017-10,dining_entertainment,605,bad,61
C_ID_2e7696baa9,2016-11,dining_entertainment,824,excellent,89
C_ID_2e77086956,2017-03,cash_back,543,bad,98
C_ID_2e78ebca91,2017-02,cash_back,431,bad,50
C_ID_2e7b0162a5,2017-12,cash_back,313,bad,51
C_ID_2e7bcb26f5,2017-05,dining_entertainment,802,excellent,42
C_ID_2e7c7b35c4,2016-09,cash_back,395,bad,28
C_ID_2e7de0d6e6,2016-09,cash_back,742,excellent,73
C_ID_2e7e27dd16,2017-08,travel,758,excellent,37
C_ID_2e7ee570c0,2017-07,cash_back,509,bad,30
C_ID_2e7fdf97e3,2017-11,cash_back,813,excellent,21
C_ID_2e80dd67eb,2015-05,cash_back,557,bad,38
C_ID_2e80e3799d,2016-05,cash_back,547,bad,74
C_ID_2e8190136c,2017-01,travel,768,excellent,73
C_ID_2e81fd6e9e,2016-10,cash_back,340,bad,34
C_ID_2e8300ced7,2017-05,cash_back,512,bad,67
C_ID_2e8ab41a88,2017-01,cash_back,606,bad,62
C_ID_2e8c287668,2016-09,cash_back,376,bad,35
C_ID_2e8c299162,2017-11,cash_back,371,bad,55
C_ID_2e8c364eb1,2016-07,cash_back,422,bad,93
C_ID_2e8d8a2c38,2016-11,travel,710,good,23
C_ID_2e8e63fb71,2017-04,dining_entertainment,443,bad,25
C_ID_2e8ec954b0,2017-01,travel,734,excellent,77
C_ID_2e90e9abe1,2017-04,cash_back,602,bad,55
C_ID_2e926a6586,2017-02,travel,380,bad,63
C_ID_2e94d8f5a3,2017-07,cash_back,354,bad,19
C_ID_2e98f3f201,2015-08,cash_back,843,excellent,35
C_ID_2e9ce7e40a,2016-12,dining_entertainment,679,fair,30
C_ID_2e9d26171f,2017-09,cash_back,460,bad,32
C_ID_2e9f0f31b3,2016-07,travel,730,excellent,77
C_ID_2e9f56296f,2015-07,travel,589,bad,35
C_ID_2e9fc6fc88,2017-02,cash_back,452,bad,40
C_ID_2ea18abe8c,2017-08,cash_back,522,bad,74
C_ID_2ea25e0d7f,2017-10,travel,404,bad,76
C_ID_2ea58f0109,2017-04,travel,631,fair,34
C_ID_2ea5973d62,2017-09,cash_back,584,bad,30
C_ID_2ea5b64b40,2017-10,travel,415,bad,20
C_ID_2ea822031e,2016-12,cash_back,546,bad,41
C_ID_2eb3d60a7a,2016-12,cash_back,322,bad,24
C_ID_2eb64e9c74,2017-12,cash_back,630,fair,18
C_ID_2eb90acd1f,2016-09,cash_back,581,bad,62
C_ID_2ebaf651f8,2017-06,cash_back,312,bad,68
C_ID_2ebb6a3dbf,2017-05,cash_back,701,good,23
C_ID_2ebcd59d0d,2017-05,cash_back,535,bad,66
C_ID_2ebd12ddcf,2015-06,cash_back,805,excellent,25
C_ID_2ebd3ee41c,2017-03,cash_back,321,bad,53
C_ID_2ebf2a51c6,2017-06,travel,695,good,32
C_ID_2ebf786370,2016-04,cash_back,512,bad,57
C_ID_2ec0e6a783,2016-01,cash_back,430,bad,20
C_ID_2ec40a523f,2016-11,dining_entertainment,444,bad,69
C_ID_2ec5902ebd,2015-05,travel,734,excellent,18
C_ID_2ec820d7d3,2017-09,cash_back,728,excellent,31
C_ID_2ec94c023d,2017-08,cash_back,490,bad,91
C_ID_2ec9e10b1e,2016-11,cash_back,443,bad,78
C_ID_2eca3089db,2016-10,cash_back,454,bad,40
C_ID_2eca81ea13,2016-07,dining_entertainment,433,bad,31
C_ID_2ecb816cce,2017-02,dining_entertainment,558,bad,35
C_ID_2ecc595e96,2014-08,dining_entertainment,327,bad,20
C_ID_2ecdfa9ee9,2017-12,cash_back,809,excellent,30
C_ID_2ecfa15700,2017-03,cash_back,610,bad,32
C_ID_2ed0052f9b,2017-09,cash_back,818,excellent,48
C_ID_2ed6f503dc,2017-08,dining_entertainment,427,bad,70
C_ID_2ed87684a9,2017-12,cash_back,760,excellent,37
C_ID_2eda1d151d,2017-04,cash_back,324,bad,40
C_ID_2edb02f39d,2016-12,cash_back,647,fair,58
C_ID_2edb1ab2ca,2017-02,cash_back,528,bad,64
C_ID_2edc1527db,2017-09,cash_back,732,excellent,43
C_ID_2edc93606d,2017-05,cash_back,723,excellent,43
C_ID_2edd8cac50,2017-05,cash_back,818,excellent,63
C_ID_2ee059bf37,2016-03,cash_back,469,bad,83
C_ID_2ee11fe161,2017-04,dining_entertainment,426,bad,94
C_ID_2ee1f5a748,2017-05,travel,555,bad,24
C_ID_2ee31c1bb0,2013-10,cash_back,773,excellent,93
C_ID_2ee4595f16,2017-10,travel,562,bad,31
C_ID_2ee82070c0,2017-07,cash_back,625,bad,34
C_ID_2ee9eff2fc,2017-01,cash_back,545,bad,83
C_ID_2eec765a7e,2017-04,dining_entertainment,835,excellent,80
C_ID_2eed43b2b3,2016-05,cash_back,540,bad,27
C_ID_2eee74ade6,2016-12,cash_back,379,bad,49
C_ID_2eeeb33d23,2017-12,cash_back,441,bad,57
C_ID_2ef1c52ade,2017-09,cash_back,387,bad,89
C_ID_2ef274cd98,2017-10,dining_entertainment,479,bad,46
C_ID_2ef2cdae4d,2017-11,cash_back,537,bad,64
C_ID_2ef5c21c52,2017-06,travel,390,bad,24
C_ID_2ef676e03d,2016-07,travel,704,good,65
C_ID_2ef8e1a06b,2017-02,travel,775,excellent,19
C_ID_2efb3e0204,2017-04,cash_back,346,bad,67
C_ID_2efc879ccc,2015-10,dining_entertainment,637,fair,66
C_ID_2efd5ed06a,2016-12,cash_back,383,bad,34
C_ID_2f015b5c86,2017-01,dining_entertainment,738,excellent,21
C_ID_2f0588f321,2017-08,cash_back,677,fair,71
C_ID_2f05f92ed8,2017-09,cash_back,728,excellent,24
C_ID_2f064a8178,2017-05,cash_back,307,bad,37
C_ID_2f06f6c6dd,2017-12,cash_back,745,excellent,38
C_ID_2f070ca546,2016-11,travel,840,excellent,39
C_ID_2f0996fdd2,2017-11,cash_back,463,bad,35
C_ID_2f09d1b9a4,2016-08,dining_entertainment,469,bad,71
C_ID_2f0bc235fd,2016-11,travel,673,fair,34
C_ID_2f0d65f46c,2017-11,cash_back,747,excellent,34
C_ID_2f0e83692f,2017-11,cash_back,700,good,64
C_ID_2f1457bf2b,2017-11,cash_back,389,bad,97
C_ID_2f146f4723,2016-03,travel,345,bad,39
C_ID_2f16823b39,2016-08,cash_back,314,bad,66
C_ID_2f178c5f0a,2016-05,cash_back,341,bad,30
C_ID_2f199bf955,2017-10,cash_back,826,excellent,31
C_ID_2f19c78659,2016-09,cash_back,521,bad,74
C_ID_2f19ca2181,2015-05,cash_back,776,excellent,95
C_ID_2f1a1acde1,2017-10,dining_entertainment,319,bad,72
C_ID_2f1e227853,2017-09,cash_back,468,bad,57
C_ID_2f1f3ea8c6,2016-12,travel,511,bad,18
C_ID_2f206eab59,2017-04,cash_back,556,bad,36
C_ID_2f20e6a400,2016-12,dining_entertainment,485,bad,55
C_ID_2f23bd9ac5,2017-06,cash_back,791,excellent,64
C_ID_2f269f6a64,2016-12,travel,719,good,20
C_ID_2f28293ef6,2017-08,travel,373,bad,32
C_ID_2f2930895a,2015-11,cash_back,327,bad,56
C_ID_2f298f1fa9,2017-10,cash_back,598,bad,50
C_ID_2f2d8aa3c2,2017-07,cash_back,559,bad,37
C_ID_2f2dc7f2a0,2015-06,dining_entertainment,305,bad,60
C_ID_2f2fe9c8ed,2016-12,cash_back,460,bad,66
C_ID_2f338bf914,2016-05,cash_back,669,fair,53
C_ID_2f34bee774,2017-09,travel,645,fair,78
C_ID_2f36daeec3,2015-01,travel,778,excellent,30
C_ID_2f379d8dd6,2015-11,cash_back,363,bad,43
C_ID_2f37c24c42,2017-04,travel,457,bad,92
C_ID_2f390b2186,2017-01,cash_back,461,bad,28
C_ID_2f39ed336e,2017-10,cash_back,770,excellent,85
C_ID_2f3a359b49,2016-03,cash_back,410,bad,78
C_ID_2f3a809ba3,2017-12,cash_back,365,bad,46
C_ID_2f3c5fad1d,2017-12,travel,773,excellent,47
C_ID_2f3d8ab9f6,2017-01,dining_entertainment,426,bad,98
C_ID_2f3e244c83,2016-10,cash_back,391,bad,54
C_ID_2f407f2d63,2017-12,travel,765,excellent,48
C_ID_2f40e33ef8,2017-05,cash_back,708,good,62
C_ID_2f412853ac,2015-05,dining_entertainment,438,bad,45
C_ID_2f415adee2,2017-12,cash_back,447,bad,40
C_ID_2f430e2f69,2017-01,cash_back,386,bad,38
C_ID_2f441455c9,2016-06,travel,724,excellent,24
C_ID_2f46a56e63,2017-05,cash_back,466,bad,39
C_ID_2f4e0b1483,2017-10,travel,429,bad,33
C_ID_2f4f097fd6,2016-04,cash_back,612,bad,61
C_ID_2f503ccd51,2016-10,cash_back,421,bad,25
C_ID_2f517f79b4,2017-06,travel,710,good,35
C_ID_2f51ef0b50,2017-08,cash_back,572,bad,35
C_ID_2f521cdc36,2017-04,cash_back,763,excellent,25
C_ID_2f52939015,2017-08,cash_back,573,bad,23
C_ID_2f534fd3d3,2017-11,travel,727,excellent,30
C_ID_2f53a3ce38,2016-06,cash_back,449,bad,93
C_ID_2f54442073,2017-06,cash_back,772,excellent,32
C_ID_2f55444ec9,2016-04,dining_entertainment,696,good,69
C_ID_2f55f9cce2,2017-01,cash_back,493,bad,93
C_ID_2f56d66998,2016-08,cash_back,477,bad,52
C_ID_2f5ada6e65,2017-03,cash_back,609,bad,98
C_ID_2f5b04984d,2017-08,travel,435,bad,26
C_ID_2f5bc39273,2017-06,cash_back,760,excellent,49
C_ID_2f5c6061a1,2017-07,dining_entertainment,506,bad,18
C_ID_2f5e6a044b,2017-04,cash_back,458,bad,22
C_ID_2f5ff89e5b,2015-02,cash_back,437,bad,89
C_ID_2f61f966a4,2015-12,cash_back,475,bad,53
C_ID_2f657692ba,2017-11,cash_back,451,bad,67
C_ID_2f65e8885b,2016-08,cash_back,737,excellent,27
C_ID_2f69f1ed3b,2017-09,cash_back,709,good,43
C_ID_2f6a05aa39,2017-07,cash_back,625,bad,67
C_ID_2f6a507146,2017-06,cash_back,305,bad,71
C_ID_2f6c6bc9ac,2017-03,cash_back,632,fair,78
C_ID_2f6cbbbdd5,2016-11,cash_back,782,excellent,27
C_ID_2f6d8aab5b,2016-12,cash_back,690,good,98
C_ID_2f6ed657b0,2017-10,dining_entertainment,570,bad,54
C_ID_2f6f9c80c9,2014-07,cash_back,406,bad,33
C_ID_2f7112fb83,2017-10,cash_back,318,bad,77
C_ID_2f715fe10b,2017-07,travel,429,bad,20
C_ID_2f726fe3cb,2017-11,cash_back,368,bad,54
C_ID_2f7401c883,2016-04,cash_back,496,bad,48
C_ID_2f7696f828,2016-07,cash_back,312,bad,47
C_ID_2f7873876f,2017-12,cash_back,330,bad,37
C_ID_2f7893a58b,2017-09,cash_back,845,excellent,51
C_ID_2f78f71193,2016-06,cash_back,308,bad,53
C_ID_2f79fff9ae,2017-05,cash_back,756,excellent,73
C_ID_2f7b63df50,2017-05,cash_back,373,bad,49
C_ID_2f7ec3b1fd,2017-07,cash_back,762,excellent,94
C_ID_2f817c7c31,2017-11,dining_entertainment,671,fair,54
C_ID_2f833d7cf6,2017-01,cash_back,556,bad,86
C_ID_2f834d988c,2017-09,cash_back,356,bad,25
C_ID_2f8469900e,2017-09,travel,323,bad,38
C_ID_2f85b17c8d,2016-08,cash_back,810,excellent,40
C_ID_2f872e205a,2017-10,cash_back,780,excellent,37
C_ID_2f8873c583,2017-11,cash_back,587,bad,28
C_ID_2f89c9e787,2013-09,travel,848,excellent,50
C_ID_2f8a041318,2017-09,cash_back,699,good,21
C_ID_2f8b603188,2014-05,dining_entertainment,618,bad,19
C_ID_2f8be2922f,2017-03,cash_back,735,excellent,52
C_ID_2f8c3ae875,2017-07,travel,446,bad,96
C_ID_2f8e04dd82,2016-10,cash_back,489,bad,61
C_ID_2f8e1fa127,2017-12,cash_back,580,bad,42
C_ID_2f8e7b0a47,2017-02,cash_back,469,bad,23
C_ID_2f8ee97340,2017-10,cash_back,411,bad,23
C_ID_2f8f985cb8,2017-01,dining_entertainment,541,bad,85
C_ID_2f8fb25d34,2016-07,cash_back,644,fair,33
C_ID_2f922e9e4e,2017-06,cash_back,385,bad,27
C_ID_2f9254c659,2017-07,cash_back,351,bad,70
C_ID_2f92dbb25f,2017-04,cash_back,593,bad,76
C_ID_2f9347ce01,2017-07,cash_back,450,bad,41
C_ID_2f956fca71,2017-04,cash_back,768,excellent,77
C_ID_2f96a066fb,2017-08,cash_back,303,bad,65
C_ID_2f990e3443,2017-01,dining_entertainment,306,bad,64
C_ID_2f99e99a1e,2017-11,cash_back,553,bad,18
C_ID_2f9a4f4e72,2017-01,travel,513,bad,46
C_ID_2f9c08d038,2017-10,travel,796,excellent,51
C_ID_2f9eabd027,2017-10,dining_entertainment,811,excellent,44
C_ID_2f9fbf4e3a,2017-01,travel,738,excellent,31
C_ID_2fa12ecb64,2017-12,cash_back,408,bad,19
C_ID_2fa13e5930,2016-07,cash_back,332,bad,44
C_ID_2fa334a495,2016-07,cash_back,576,bad,78
C_ID_2fa57f8011,2017-07,travel,403,bad,57
C_ID_2fa6edf9dc,2016-12,cash_back,695,good,27
C_ID_2fa8c909c9,2017-01,cash_back,596,bad,84
C_ID_2fa97da6d2,2017-07,cash_back,354,bad,26
C_ID_2fa9f2babe,2016-12,dining_entertainment,337,bad,24
C_ID_2faa22cfca,2017-07,travel,442,bad,27
C_ID_2faaa7faf2,2017-11,cash_back,449,bad,26
C_ID_2faccd7dcf,2017-02,cash_back,656,fair,86
C_ID_2fae4d4542,2017-04,cash_back,728,excellent,37
C_ID_2faeade07e,2017-05,travel,552,bad,38
C_ID_2fafaa0761,2013-12,travel,794,excellent,31
C_ID_2fb0501a96,2017-06,cash_back,630,fair,33
C_ID_2fb5009b38,2016-05,cash_back,837,excellent,72
C_ID_2fb802d251,2017-01,dining_entertainment,403,bad,67
C_ID_2fb86bc11f,2017-05,cash_back,487,bad,82
C_ID_2fb87668b2,2017-09,cash_back,760,excellent,33
C_ID_2fb8c6ab58,2016-12,cash_back,751,excellent,23
C_ID_2fb95e897b,2016-12,cash_back,364,bad,42
C_ID_2fbdf1cb7a,2015-04,dining_entertainment,542,bad,33
C_ID_2fbe56434c,2016-04,cash_back,512,bad,59
C_ID_2fbfd01f62,2017-06,cash_back,556,bad,75
C_ID_2fc0170849,2017-07,dining_entertainment,587,bad,55
C_ID_2fc1a5e3a7,2017-03,cash_back,398,bad,54
C_ID_2fc2c7cc31,2017-12,travel,454,bad,72
C_ID_2fc5aa5be0,2017-04,cash_back,712,good,77
C_ID_2fc5de8de8,2017-08,cash_back,607,bad,19
C_ID_2fc9e4f14b,2017-07,cash_back,786,excellent,23
C_ID_2fccbc902c,2015-02,cash_back,615,bad,68
C_ID_2fce4408f1,2017-06,dining_entertainment,400,bad,55
C_ID_2fd0979e0e,2017-04,travel,403,bad,36
C_ID_2fd5f642b9,2017-09,cash_back,535,bad,63
C_ID_2fd82712df,2017-12,cash_back,338,bad,48
C_ID_2fd8d097a2,2016-11,dining_entertainment,694,good,67
C_ID_2fd9758c5b,2017-02,travel,709,good,18
C_ID_2fdbe8b8a9,2017-06,travel,727,excellent,77
C_ID_2fdd015e0f,2017-05,dining_entertainment,364,bad,19
C_ID_2fdea8c215,2017-12,cash_back,714,good,61
C_ID_2fdf20f122,2017-05,cash_back,381,bad,41
C_ID_2fdf60d74e,2017-10,cash_back,750,excellent,24
C_ID_2fe0873904,2017-12,travel,313,bad,18
C_ID_2fe2df361e,2016-11,travel,832,excellent,48
C_ID_2fe3e01c3a,2016-07,dining_entertainment,352,bad,52
C_ID_2fe7608a6f,2017-11,cash_back,465,bad,42
C_ID_2fe94383e0,2016-12,cash_back,479,bad,55
C_ID_2fea081ad4,2017-07,dining_entertainment,354,bad,43
C_ID_2fed5089f7,2017-09,cash_back,733,excellent,47
C_ID_2fef6e4686,2017-10,travel,814,excellent,53
C_ID_2ff09ca613,2017-05,dining_entertainment,419,bad,37
C_ID_2ff0c733f2,2016-12,cash_back,318,bad,64
C_ID_2ff1871c27,2017-04,cash_back,683,fair,77
C_ID_2ff18ba53b,2017-09,cash_back,697,good,43
C_ID_2ff1b3ea8d,2017-09,dining_entertainment,788,excellent,51
C_ID_2ff1c817f4,2017-02,cash_back,616,bad,65
C_ID_2ff2745e5f,2017-10,cash_back,398,bad,28
C_ID_2ff2bf481d,2016-12,dining_entertainment,378,bad,44
C_ID_2ff49b3362,2015-10,travel,716,good,58
C_ID_2ff7819a59,2016-03,cash_back,444,bad,25
C_ID_2ff98403f9,2017-11,travel,582,bad,39
C_ID_2ffd7a63f9,2017-11,cash_back,769,excellent,45
C_ID_2ffe7f52a3,2015-12,cash_back,675,fair,73
C_ID_2fffa4816f,2015-09,cash_back,360,bad,46
C_ID_3003703d20,2017-09,cash_back,728,excellent,33
C_ID_30039e3bb5,2017-09,cash_back,528,bad,40
C_ID_3003bdb71c,2017-05,travel,737,excellent,29
C_ID_300424b1db,2016-05,cash_back,753,excellent,33
C_ID_3006f46ff7,2017-01,cash_back,459,bad,23
C_ID_300871051c,2017-12,travel,739,excellent,51
C_ID_300a7f70b8,2017-02,cash_back,453,bad,75
C_ID_300b596e56,2017-07,cash_back,796,excellent,28
C_ID_309e482cd7,2016-12,cash_back,698,good,53
C_ID_300d163c61,2016-10,dining_entertainment,437,bad,19
C_ID_300e61084b,2015-12,cash_back,838,excellent,34
C_ID_300efbfbce,2013-08,cash_back,744,excellent,42
C_ID_30105a2a6d,2017-09,dining_entertainment,561,bad,45
C_ID_3012128afb,2017-09,cash_back,745,excellent,18
C_ID_301398c7e8,2016-01,travel,489,bad,29
C_ID_3014692066,2017-02,cash_back,820,excellent,35
C_ID_3016456790,2017-09,travel,689,fair,36
C_ID_30176bf70a,2017-03,dining_entertainment,402,bad,50
C_ID_301827e5ae,2017-08,cash_back,761,excellent,34
C_ID_3018fbb027,2017-09,dining_entertainment,491,bad,76
C_ID_30195288b5,2017-11,cash_back,789,excellent,26
C_ID_301c6ffea2,2017-07,dining_entertainment,487,bad,23
C_ID_301c7a9bae,2017-08,cash_back,662,fair,50
C_ID_3020728979,2017-12,cash_back,816,excellent,54
C_ID_3021134603,2017-09,cash_back,646,fair,88
C_ID_30216686de,2017-11,cash_back,568,bad,28
C_ID_302549607f,2015-06,dining_entertainment,514,bad,24
C_ID_30264fa82f,2017-08,cash_back,309,bad,71
C_ID_3029986dff,2017-04,cash_back,540,bad,44
C_ID_302a3f6b3e,2017-05,cash_back,399,bad,36
C_ID_302a95f2e2,2017-10,travel,826,excellent,46
C_ID_302b15e165,2017-07,dining_entertainment,618,bad,28
C_ID_302cadf56f,2017-02,cash_back,322,bad,75
C_ID_302e0992d1,2015-10,cash_back,835,excellent,36
C_ID_3033b8e334,2016-11,cash_back,662,fair,42
C_ID_303459bb89,2017-04,travel,664,fair,54
C_ID_303e886fb4,2017-10,cash_back,680,fair,36
C_ID_303f4d43c0,2017-10,cash_back,620,bad,83
C_ID_30415f5bb5,2016-11,travel,355,bad,24
C_ID_3042286c1b,2016-10,cash_back,576,bad,92
C_ID_30446e2ab5,2017-09,dining_entertainment,422,bad,61
C_ID_3048fbe0b4,2017-08,cash_back,764,excellent,23
C_ID_304af99f2f,2016-03,cash_back,373,bad,29
C_ID_304bb53734,2017-05,cash_back,792,excellent,36
C_ID_304d9cd0e3,2017-01,cash_back,428,bad,19
C_ID_304e8c6743,2017-10,cash_back,482,bad,87
C_ID_305055f134,2017-12,cash_back,694,good,38
C_ID_30529014f5,2017-11,travel,534,bad,42
C_ID_3053dc05df,2014-08,cash_back,664,fair,31
C_ID_30557ab7fd,2017-05,cash_back,763,excellent,88
C_ID_3057501059,2016-04,travel,447,bad,95
C_ID_3058fa1a1d,2017-01,cash_back,628,bad,77
C_ID_3059511ee4,2015-12,cash_back,301,bad,38
C_ID_305995af92,2016-12,dining_entertainment,633,fair,61
C_ID_3059de0b0a,2017-06,travel,312,bad,28
C_ID_305c895d69,2016-08,travel,424,bad,26
C_ID_305eedd260,2014-06,dining_entertainment,401,bad,47
